match_id,season_code,season_start,div,match_date,kickoff_time,home_team,away_team,referee,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
d9506439c1a46545a9f517766224e8f16a32499a5771a2b32c091b3f08347e46,0102,2001,E0,2001-08-18,,Charlton,Everton,N. S. Barry,1,2,A,0,0,D,8,12,4,9,15,17,4,4,0,3,0,0
507d4f192e39559f977f04a7e17e3c6041f4323a1b3e318017524affdf82b658,0102,2001,E0,2001-08-18,,Derby,Blackburn,P. A. Durkin,2,1,H,1,0,H,7,14,3,4,14,15,4,10,1,0,0,0
d15d36238a2751587d3b9477d1bc8474a4a2d16e9a01e73bc113410a051a02f0,0102,2001,E0,2001-08-18,,Leeds,Southampton,C. R. Wilkes,2,0,H,0,0,D,16,11,6,6,16,24,10,3,1,2,0,1
1791973f5bd037c15ef29fd101bca3f717109a51566d26395356c46db89aece3,0102,2001,E0,2001-08-18,,Leicester,Bolton,R. Styles,0,5,A,0,4,A,6,18,1,8,21,17,3,5,4,3,0,0
5c8c23fdc896f8aa94bbb6d0d2e233ac9ccef4c6b524b399cc1ed26cb4b84e85,0102,2001,E0,2001-08-18,,Liverpool,West Ham,J. T. Winter,2,1,H,1,1,D,9,3,6,3,13,12,5,3,1,5,0,0
1e15e23345d9fb2cc6a17860c703d42d435d11e46ed6cc5b25732c6319a5bcdb,0102,2001,E0,2001-08-18,,Middlesbrough,Arsenal,G. P. Barber,0,4,A,0,1,A,6,14,2,9,13,19,2,6,2,3,1,1
c5645ffacbac5a31504d3d191f1b649c9470b5f8337e9989039da3c71921c51b,0102,2001,E0,2001-08-18,,Sunderland,Ipswich,G. Poll,1,0,H,1,0,H,12,10,6,4,22,20,1,1,0,1,0,0
e19cb9098ea8e2c75e1079cf01c36c1070713fb3a15712dc7999a09b73532836,0102,2001,E0,2001-08-18,,Tottenham,Aston Villa,D. J. Gallagher,0,0,D,0,0,D,8,11,2,2,12,17,6,5,3,2,0,0
d6900ea996bd70960d1262b1a1ffa498a5382cdf52035fa5d5f3f129bad5a358,0102,2001,E0,2001-08-19,,Chelsea,Newcastle,A. P. D'Urso,1,1,D,1,0,H,13,9,8,3,19,20,12,7,3,4,0,0
bf8cdb518dd749c37bc6f7122bf49d25f5cfdd69a07c7ba20cbec0d6b5a0c6b7,0102,2001,E0,2001-08-19,,Man United,Fulham,P. Jones,3,2,H,1,1,D,12,8,6,5,17,19,6,4,0,1,0,0
704b4813d04d7b676ed9a69b63256dcaaae139a05c520e2f57120ae0ea9dba8b,0102,2001,E0,2001-08-20,,Everton,Tottenham,D. R. Elleray,1,1,D,0,1,A,18,7,11,2,15,12,8,0,3,2,0,2
233c89053bdb95a4488172a9d683f2b965077d22115017b5a9aff9eb64872b69,0102,2001,E0,2001-08-21,,Arsenal,Leeds,J. T. Winter,1,2,A,1,1,D,14,5,5,2,28,29,10,2,4,5,0,2
3841e7165a02a6fe46a63977785a76c91a8c977bcb778d818e9d0d252880dc55,0102,2001,E0,2001-08-21,,Bolton,Middlesbrough,S. W. Dunn,1,0,H,1,0,H,13,11,3,4,19,16,5,2,1,1,0,0
719759efad3c7e54478811698f94da051adae60db513a116f99f054da0913632,0102,2001,E0,2001-08-21,,Ipswich,Derby,E. K. Wolstenholme,3,1,H,1,0,H,30,2,18,2,21,14,19,2,0,3,0,1
b18772f60bf73cdfe8d22ada8e0962c7df8c03a3f68eaf72ca54f14a922ff44f,0102,2001,E0,2001-08-22,,Blackburn,Man United,A. G. Wiley,2,2,D,0,1,A,12,18,5,7,18,16,3,8,2,1,1,0
f5115db4fc29fa56cd49a483dfc980bbfacd2f7a9796ddf66c44e667dabc1456,0102,2001,E0,2001-08-22,,Fulham,Sunderland,B. Knight,2,0,H,0,0,D,13,8,5,3,18,20,8,9,0,2,0,0
778f9934ef3a9f0554a4b3c4bd9fe9eac26a8203e9d8090c9260d90f4a433138,0102,2001,E0,2001-08-25,,Arsenal,Leicester,A. P. D'Urso,4,0,H,2,0,H,20,2,11,0,14,20,9,0,1,4,1,1
45e82d878093b3141e376c91353eedb185731e4cdb78b0f0f4fce768ce072d21,0102,2001,E0,2001-08-25,,Blackburn,Tottenham,S. G. Bennett,2,1,H,1,0,H,12,12,7,5,14,11,3,6,1,1,0,0
120411f96b53d78ba93c47dcb5edbdd58a75d49dea9cf9748b1f3f63ca9310b5,0102,2001,E0,2001-08-25,,Everton,Middlesbrough,U. D. Rennie,2,0,H,1,0,H,7,5,5,1,25,23,3,6,2,1,0,0
5e01e0473fe112b63c3de47a947f1e925f1835eaaeb56350f86c38212fec5516,0102,2001,E0,2001-08-25,,Fulham,Derby,M. L Dean,0,0,D,0,0,D,10,9,1,2,12,14,11,3,2,3,0,0
5a50c2bfa6d76a7dcd508df8f9db1aaad1e258df3e8227a1452655d35e8da703,0102,2001,E0,2001-08-25,,Ipswich,Charlton,S. W. Dunn,0,1,A,0,0,D,17,13,11,6,22,20,6,1,2,6,0,0
783b4f4378ca9a598eee420c5a2d188f9dd539b421040c2c90f29d488b714eae,0102,2001,E0,2001-08-25,,Southampton,Chelsea,D. R. Elleray,0,2,A,0,1,A,8,7,2,2,13,18,6,2,0,1,0,0
1ecd65dc136022cac4dfb6ba564ea6a043345646c80e56998aa5de06648f01e3,0102,2001,E0,2001-08-25,,West Ham,Leeds,P. A. Durkin,0,0,D,0,0,D,11,10,3,4,19,14,5,8,3,2,0,0
0a8649b8bb9a0b47b862f7f447752d77244b81dbb4e132b340f233dea7960c38,0102,2001,E0,2001-08-26,,Aston Villa,Man United,G. P. Barber,1,1,D,1,0,H,11,13,4,7,9,12,5,5,0,2,0,0
bd5f47d03da27fb02b6c85f4d0a53d0572c3499a3611bd7e39d7b005017d66f0,0102,2001,E0,2001-08-26,,Newcastle,Sunderland,M. A. Riley,1,1,D,1,1,D,16,6,6,3,19,18,10,4,2,2,0,0
2d421e7360a4ccc62a3d69aad67f23b50c2f736625dd4d7f33d5981037ee4199,0102,2001,E0,2001-08-27,,Bolton,Liverpool,G. Poll,2,1,H,1,0,H,11,18,4,7,13,11,4,6,2,2,0,0
a45e084a3b896657631d419b0d183ce00cf6d7659d5012340b8e886f32a5adee,0102,2001,E0,2001-09-08,,Chelsea,Arsenal,M. A. Riley,1,1,D,1,1,D,10,14,5,11,20,20,5,6,1,5,1,0
92a6a19bda3c968a77ca539f4a7bf0bd6057c67d282e864f08ebd0f22203f3f7,0102,2001,E0,2001-09-08,,Derby,West Ham,C. R. Wilkes,0,0,D,0,0,D,6,10,3,4,22,19,3,4,5,2,0,0
40d11e7a491d7288875846f4ac597bf13a0468d5cba78e933d27371e750f9b63,0102,2001,E0,2001-09-08,,Leeds,Bolton,S. G. Bennett,0,0,D,0,0,D,11,8,6,4,13,17,7,5,1,1,0,0
aa2484881c24e4394a2e4d326ced86ab3e66e581f45a63c83c066b37f9e42712,0102,2001,E0,2001-09-08,,Leicester,Ipswich,B. Knight,1,1,D,0,1,A,12,13,7,9,26,24,6,3,3,3,1,1
9708c388ff0f1053afaaafb22e2eb395afbe5eb57827acc820a78979a157dadb,0102,2001,E0,2001-09-08,,Liverpool,Aston Villa,A. P. D'Urso,1,3,A,0,1,A,12,10,7,7,19,14,7,0,3,1,1,0
e59e4ebf9dcd93c1521801407e8824b0793a84709b907ac78ca9143c238c2664,0102,2001,E0,2001-09-08,,Man United,Everton,D. J. Gallagher,4,1,H,2,0,H,18,5,9,1,7,11,6,2,0,1,0,0
1233c70033638a12412802cbec5bdb881bc320bc7fe8f7ce1648445429bdedd1,0102,2001,E0,2001-09-08,,Middlesbrough,Newcastle,G. Poll,1,4,A,1,1,D,8,8,4,5,15,17,3,3,1,3,1,0
f64cc167315cb2196acd0b924b10b4176a0bdd8dec967f0da5a10503cc0ce028,0102,2001,E0,2001-09-08,,Sunderland,Blackburn,M. L Dean,1,0,H,0,0,D,11,10,4,4,9,14,4,10,2,3,0,0
eecaea7a188e63e0eeb3a95c797c3050a3a94f38aab9370a36eda5ef82532eb5,0102,2001,E0,2001-09-09,,Charlton,Fulham,J. T. Winter,1,1,D,1,1,D,7,16,4,5,22,12,5,6,2,1,0,0
a38dda8feaaa71961a249f3cc033921d99a33363c9c04fecd6060896547ff671,0102,2001,E0,2001-09-09,,Tottenham,Southampton,A. G. Wiley,2,0,H,0,0,D,18,15,6,6,15,16,3,3,0,0,0,0
1901293f98ebdd953313155a93cb31fc7057e5dccc26a547428f8f49c1be74f7,0102,2001,E0,2001-09-15,,Bolton,Southampton,D. Pugh,0,1,A,0,0,D,4,10,0,6,11,19,3,2,1,1,0,0
a82ce260b4d31bcbef10c1b9f2c2c8be26c07a983c080d675041290631be1778,0102,2001,E0,2001-09-15,,Derby,Leicester,G. P. Barber,2,3,A,1,1,D,15,12,9,6,16,23,8,8,5,3,0,0
d6f5acb040775711f8e9a619a4d6cf5245f90e5dceb00f9c43ffeee11cca9118,0102,2001,E0,2001-09-15,,Everton,Liverpool,P.A. Durkin,1,3,A,1,2,A,11,13,5,9,16,13,4,2,0,1,0,0
170aaea02680497a4329a059e15c98e35456640a74ba00ff6aadace63bcdad9f,0102,2001,E0,2001-09-15,,Fulham,Arsenal,A.G. Wiley,1,3,A,0,1,A,6,11,3,6,18,20,4,5,3,4,0,0
330214ef815afd685c1945396365ce4a9a1c14eb6c4a21cadc65badaf987268c,0102,2001,E0,2001-09-15,,Middlesbrough,West Ham,M. A. Riley,2,0,H,2,0,H,13,5,5,1,16,23,8,1,2,3,0,1
cac5ac2bf430c8f8c212b33af5cfbedb94fa55dca3aa848600e9a3c8ee0c3a25,0102,2001,E0,2001-09-15,,Newcastle,Man United,S. G. Bennett,4,3,H,2,1,H,15,10,8,7,17,16,8,5,2,1,0,1
65ccc9469106645eabfb3176932d6717ee20cd9221580b872885817af297c9e1,0102,2001,E0,2001-09-16,,Aston Villa,Sunderland,U. D. Rennie,0,0,D,0,0,D,8,4,3,2,20,25,10,3,0,4,0,0
6e74e4ec5b7b2d09642047e30fc14fb7d7636ee6080d9f1d04fff7696bd36063,0102,2001,E0,2001-09-16,,Charlton,Leeds,M. R. Halsey,0,2,A,0,1,A,9,20,4,9,13,14,8,9,2,1,1,0
bd3518b11528d2b3f0d36e8c1ea2a93a6e80df8e7e7d00d63e14ded513209c1e,0102,2001,E0,2001-09-16,,Ipswich,Blackburn,G. Poll,1,1,D,1,0,H,20,6,10,4,8,15,6,13,3,1,0,0
378c9c4058b3808cced46293f97efe8a07a04c1510f02f39dd326f8e05c22b34,0102,2001,E0,2001-09-16,,Tottenham,Chelsea,S. W. Dunn,2,3,A,0,1,A,11,6,4,4,10,12,6,6,1,4,0,1
3c8c6c363796ce22eb24026eb3212c19cab27562056361005ef8792e1d5430d5,0102,2001,E0,2001-09-17,,Leicester,Middlesbrough,N. S. Barry,1,2,A,1,0,H,10,13,5,6,19,15,4,2,0,1,0,0
d7ef75cf493faadaeb53c03752355000736f6c44a5a751bda8a607a2cebd1b94,0102,2001,E0,2001-09-19,,Blackburn,Bolton,J. T. Winter,1,1,D,0,0,D,20,10,8,5,14,15,10,2,0,4,0,0
0371572939c274cb59a152ceb0bfb9864008a0cd33dcecb8df3fc46181a02660,0102,2001,E0,2001-09-19,,Sunderland,Tottenham,P. A. Durkin,1,2,A,0,1,A,14,13,8,6,9,14,11,4,1,2,0,0
9ed2c16c6bb5aa6b8467aaa0d928cf2497413b4620d9cd3229797c3e438158e0,0102,2001,E0,2001-09-22,,Arsenal,Bolton,C. R. Wilkes,1,1,D,0,0,D,23,7,12,4,9,11,17,0,1,1,0,1
d55f271a5a44a766b291c2e200a747d30056fc584b3d226f9f1f3ff3f81cea1a,0102,2001,E0,2001-09-22,,Blackburn,Everton,G. P. Barber,1,0,H,1,0,H,13,14,6,7,18,17,5,4,1,2,0,0
0b6e83a9747228b1c9f400cf4289e83e9410d64ec949f2fbd4fddb398058eeea,0102,2001,E0,2001-09-22,,Leicester,Fulham,E. K. Wolstenholme,0,0,D,0,0,D,12,6,5,2,15,21,4,4,2,2,0,0
9b378fce5556f0defe37bd956cfc57f6e39a03d78ea0a4938e0ddf379a74732d,0102,2001,E0,2001-09-22,,Liverpool,Tottenham,D. J. Gallagher,1,0,H,0,0,D,14,11,6,5,12,9,2,5,0,1,0,0
f711764416b314a36f40a607f37430fd95d36cf18f3f7db43e8a4f262b0c3e3a,0102,2001,E0,2001-09-22,,Man United,Ipswich,N. S. Barry,4,0,H,2,0,H,13,8,8,1,14,17,8,4,0,1,0,0
8cd725f6f1611ecbf0df258e36074536e3754cb827ca2e2250519542b31b15d6,0102,2001,E0,2001-09-22,,Sunderland,Charlton,A. P. D'Urso,2,2,D,0,1,A,22,13,13,5,20,13,9,8,2,3,0,0
62127ea85ddbde491c5d24fb2f5e27a2ce4c2a8867cff715c32096cf8a920876,0102,2001,E0,2001-09-23,,Chelsea,Middlesbrough,R. Styles,2,2,D,2,0,H,8,4,3,2,17,15,8,2,4,1,0,0
e47106086be31901ae00403034129b7443dd27528ca306da88d827b2afd839b9,0102,2001,E0,2001-09-23,,Leeds,Derby,A. G. Wiley,3,0,H,1,0,H,19,9,10,2,26,17,9,3,1,2,0,0
ba94388433af528cf20d1e012f7d1f6ab198a1a0f410dc4529102b4cf4807680,0102,2001,E0,2001-09-23,,West Ham,Newcastle,P. Jones,3,0,H,1,0,H,17,8,9,5,20,17,10,7,3,0,0,0
9e2cf4d8b42c7d2fae5d116a375a02a8cd4bc758c86eb493da25a88f6eceaf63,0102,2001,E0,2001-09-24,,Southampton,Aston Villa,S. W. Dunn,1,3,A,1,2,A,12,11,4,5,15,18,2,3,1,2,1,1
ed0fc7918cd860624342c65451ad9f3d064adf8104a6477cbd5cfb525e3b485e,0102,2001,E0,2001-09-26,,Newcastle,Leicester,D. Pugh,1,0,H,1,0,H,12,2,6,2,17,27,10,1,2,3,0,0
2cb41a58c3f5cf161d67fc005ac730f91423e0273fd7c5fffba2ac6bb36242c9,0102,2001,E0,2001-09-29,,Bolton,Sunderland,D. R. Elleray,0,2,A,0,0,D,15,14,8,7,10,13,8,4,1,1,0,0
