match_id,season_code,season_start,div,match_date,kickoff_time,home_team,away_team,referee,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
f00b4fadc39aa71d5fe360e92b6a553f1047e766384fadf6b40fcef22f022c7c,0708,2007,E0,2007-08-11,,Aston Villa,Liverpool,M Riley,1,2,A,0,1,A,10,17,6,7,18,11,4,2,4,2,0,0
f1bba70af401f1e29c2d8f3cad15a45dad84de21684a6bceb30008cd54baa741,0708,2007,E0,2007-08-11,,Bolton,Newcastle,C Foy,1,3,A,0,3,A,13,7,9,5,15,16,4,3,1,1,0,0
608b987f00d9f103aea578626f6d03b127e169c756516eb5d6e09d2e2683639a,0708,2007,E0,2007-08-11,,Derby,Portsmouth,M Dean,2,2,D,1,1,D,12,12,5,6,14,17,6,6,1,2,0,0
179ee0d0d7f83e2a445d9019c5158955b70b15663d85fda5c2970d1ee9d06289,0708,2007,E0,2007-08-11,,Everton,Wigan,M Clattenburg,2,1,H,1,0,H,12,14,8,4,8,13,6,2,0,0,0,0
73e801df2f1a7f7e47cf08c677917e4bc913f3c95fcf048f25ecb4f4bb276362,0708,2007,E0,2007-08-11,,Middlesbrough,Blackburn,A Marriner,1,2,A,1,0,H,10,4,6,4,16,16,13,3,3,4,0,0
5c2ccf54f8a6edb316778990e6dddb9e83bee7802bd192553f960ffebd7eb58f,0708,2007,E0,2007-08-11,,Sunderland,Tottenham,A Wiley,1,0,H,0,0,D,9,6,4,3,14,14,7,2,1,1,0,0
043613284ce4c46c0c34dd2242094d625de4882b5ad8a0e812254abea6ef2027,0708,2007,E0,2007-08-11,,West Ham,Man City,P Walton,0,2,A,0,1,A,9,14,2,5,13,11,5,3,0,4,0,0
5b75a5978184721d897ff613592e516513ae4ba9a2acd099a2b8865390f453b3,0708,2007,E0,2007-08-12,,Arsenal,Fulham,P Dowd,2,1,H,0,1,A,19,12,13,9,6,19,14,4,1,5,0,0
3ed99ef23a08371347ab3529a60f13f7e621ced721a20644db7d0c9e36474482,0708,2007,E0,2007-08-12,,Chelsea,Birmingham,S Bennett,3,2,H,2,2,D,19,6,11,4,8,8,5,3,2,1,0,0
86ef638dfb7750c8b296829382e46ac00233ed225ddfb541a1ab793953fd9f12,0708,2007,E0,2007-08-12,,Man United,Reading,R Styles,0,0,D,0,0,D,22,3,9,2,8,16,12,3,0,2,0,1
d3cbbe8a7596e0ffd8a98a91dd14e6278050787bf8ea50da34a412507c04ae27,0708,2007,E0,2007-08-14,,Tottenham,Everton,M Halsey,1,3,A,1,3,A,14,16,8,10,16,9,9,4,2,0,0,0
3c096f1920aa2f5fcd1b5059b36b07d5696e6bccb87bf3c6d0696c26f99c972f,0708,2007,E0,2007-08-15,,Birmingham,Sunderland,K Stroud,2,2,D,1,0,H,7,7,3,3,17,10,2,7,1,1,0,0
1bd453014a58f97c2ca780a2ceac1316721db09ad190d70238241b5804276125,0708,2007,E0,2007-08-15,,Fulham,Bolton,L Probert,2,1,H,2,1,H,8,14,6,7,19,13,9,8,2,1,0,0
fdb289eadf7d98d67a11b32876414f9287c9c86d3ee88ce9ee64321377126c27,0708,2007,E0,2007-08-15,,Man City,Derby,L Mason,1,0,H,1,0,H,9,5,6,3,12,13,4,4,3,1,0,0
51fa3773b7c38fe5c5654a5c440e5c9509275539ec2575d1e73fa494d633b105,0708,2007,E0,2007-08-15,,Portsmouth,Man United,S Bennett,1,1,D,0,1,A,7,20,6,12,13,5,6,12,2,1,1,1
7ef3a654734cfdb712be5a2279863ad2387d0343c0af2ff798341579fa38c953,0708,2007,E0,2007-08-15,,Reading,Chelsea,M Dean,1,2,A,1,0,H,15,15,11,7,15,16,4,11,4,5,1,0
fefe41ee4c6c5e06514f0a2ee4bd22851fdb9ec3629fbc99a2815f2e3dc6a3d4,0708,2007,E0,2007-08-15,,Wigan,Middlesbrough,S Tanner,1,0,H,0,0,D,14,5,5,1,8,20,5,3,1,3,0,0
63e277037ab1a6afeb2f5ff01b399bf0739adfb9e77b6f4fdfedb500ae8b4b85,0708,2007,E0,2007-08-18,,Birmingham,West Ham,M Halsey,0,1,A,0,0,D,6,13,3,5,16,15,9,5,4,2,0,0
ad5e76c65911c837706a375ad3212c6ab904d60d71360c75253e5ecae18c9804,0708,2007,E0,2007-08-18,,Fulham,Middlesbrough,L Mason,1,2,A,1,0,H,13,9,6,6,9,12,8,7,1,3,0,0
70e40e4e65245acb573f2101c461a2dc11065e61f06488555b67191447738c19,0708,2007,E0,2007-08-18,,Newcastle,Aston Villa,H Webb,0,0,D,0,0,D,6,11,2,5,16,12,8,6,0,2,0,0
d6ca892aff25d0df39803d0b057afe8bf69cc2461bd397067e38aedd8ef19960,0708,2007,E0,2007-08-18,,Portsmouth,Bolton,S Tanner,3,1,H,2,1,H,11,8,6,3,13,11,10,6,0,2,0,0
0ad363c845f0cd20c9b1a6f5fb72d349dc017bef4c267531e53b43e43f686d66,0708,2007,E0,2007-08-18,,Reading,Everton,S Bennett,1,0,H,1,0,H,10,13,5,5,14,8,4,12,2,2,0,0
0b047fcac7977e093c6a4dcf9de2b1efc24522346db80c0724890d38aa58d903,0708,2007,E0,2007-08-18,,Tottenham,Derby,C Foy,4,0,H,3,0,H,25,4,14,2,8,14,9,3,0,4,0,0
731e90bfc0ad9fb05085246502cc1f8fc911dfab3599687b74326b3357a1c27e,0708,2007,E0,2007-08-18,,Wigan,Sunderland,M Riley,3,0,H,1,0,H,9,9,4,6,8,17,5,9,0,2,0,0
ef3edbcbf78ed557a713ddea27e96627c598580f8190fc704b6286effc6a85fe,0708,2007,E0,2007-08-19,,Blackburn,Arsenal,A Wiley,1,1,D,0,1,A,9,10,4,3,19,15,5,4,4,4,1,0
c2549321c064790ac8e087773902040a120686c983e824601a43f9ba26668dd2,0708,2007,E0,2007-08-19,,Liverpool,Chelsea,R Styles,1,1,D,1,0,H,18,6,8,2,11,16,5,2,4,5,0,0
88e9fdf9b8d4a84a1bd03f68e503590de40361dd6955dfc299d1beaecad64f7a,0708,2007,E0,2007-08-19,,Man City,Man United,M Clattenburg,1,0,H,1,0,H,6,15,2,6,8,11,0,11,2,2,0,0
66a820c4868122e66f4ad1bd17ddb0e8390659ec61f699cd1ff464128e5bb210,0708,2007,E0,2007-08-25,,Arsenal,Man City,C Foy,1,0,H,0,0,D,16,8,10,4,8,9,8,2,0,1,0,0
fe708ccdd8ee3f2ca0e7030151490bff93b3639407e93d1cd12b6d2e00788913,0708,2007,E0,2007-08-25,,Aston Villa,Fulham,S Bennett,2,1,H,0,1,A,23,10,4,5,11,13,12,3,1,2,0,1
648b6f69f7ff646e8599cf258b4684d5c5d4b4be767d80cdaa6bc9d43ea8a248,0708,2007,E0,2007-08-25,,Bolton,Reading,M Clattenburg,3,0,H,1,0,H,18,5,12,2,10,7,10,7,2,1,0,0
1d2e63d79f252cf40dcbd1118513de30deb85b771a89ad98e8f438e75a2891da,0708,2007,E0,2007-08-25,,Chelsea,Portsmouth,A Wiley,1,0,H,1,0,H,18,18,7,4,16,12,4,6,0,2,0,0
d82aaa78b274e08ffab1390466e7fd7b9b1b22166ad69e6335befc5ff11c3227,0708,2007,E0,2007-08-25,,Derby,Birmingham,L Probert,1,2,A,0,1,A,16,11,8,6,8,13,4,4,0,1,0,0
b843f65873506ba70a9f8bfd6c79250dbea8aa27275881293ea3a175dc4461e2,0708,2007,E0,2007-08-25,,Everton,Blackburn,M Riley,1,1,D,0,1,A,12,11,8,7,20,18,5,7,0,2,0,0
47b52b7049902c8eca408fde9ae1d8d4ab165cea6c9782a0c6b71ee9aa1b5d98,0708,2007,E0,2007-08-25,,Sunderland,Liverpool,M Halsey,0,2,A,0,1,A,7,17,2,12,12,12,6,4,1,1,0,0
4714c7c6d448e6f8b16f66452afdabe17d703d0cc2ed4b0aea370221bc9b4d82,0708,2007,E0,2007-08-25,,West Ham,Wigan,A Marriner,1,1,D,0,0,D,13,12,4,3,11,12,6,1,1,2,0,0
62a89133539d5775b19132113ad7fa8bebdd38eb75134b10709f47bcba8f7b9f,0708,2007,E0,2007-08-26,,Man United,Tottenham,H Webb,1,0,H,0,0,D,14,10,5,3,15,7,4,4,2,3,0,0
aaf574c7fa1c661c848154a32a22b25b7823d82037d161c62bae6c96d9dc6fbc,0708,2007,E0,2007-08-26,,Middlesbrough,Newcastle,M Dean,2,2,D,1,1,D,11,5,7,3,13,10,5,2,6,3,0,0
