match_id,season_code,season_start,div,match_date,kickoff_time,home_team,away_team,referee,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
8bb2be8071b5774942b8841767ad1558a5af19093cb16cd3e4d93e43c49471a6,0203,2002,E0,2002-08-17,,Blackburn,Sunderland,D Elleray,0,0,D,0,0,D,15,7,5,3,14,11,9,1,1,2,0,0
c65497a617a459aeff1f58f5961142cde60d53406e79b8dccde81542529e0215,0203,2002,E0,2002-08-17,,Charlton,Chelsea,G Barber,2,3,A,2,1,H,5,21,5,12,10,12,3,6,0,3,1,0
b829cbab0696cdb030923ee66dd335e0104cdd6b8d4e2ae327417d13602205c0,0203,2002,E0,2002-08-17,,Everton,Tottenham,N Barry,2,2,D,1,0,H,13,10,9,5,18,4,10,5,1,1,0,0
45aa4cdab8d7bb99cb5b1f594b21cea17921a4a2be7a23981e19930aaab36faa,0203,2002,E0,2002-08-17,,Fulham,Bolton,A Wiley,4,1,H,3,1,H,13,3,6,1,16,12,7,4,1,2,0,0
e002da5e2a27314b2c64ec04dfcf0a16fed2b8580e03cea711383024dcf66ee5,0203,2002,E0,2002-08-17,,Leeds,Man City,G Poll,3,0,H,2,0,H,13,18,8,10,13,13,2,7,1,1,0,0
65f0c7f3899ea425a8357b1dee001522f9da7c219b5a1ac5bb08ab824862e1a5,0203,2002,E0,2002-08-17,,Man United,West Brom,S Bennett,1,0,H,0,0,D,20,6,13,5,9,12,9,1,1,1,0,1
42d716524e19494ce16eebba059835047a382b1882282010b18617d80307be01,0203,2002,E0,2002-08-17,,Southampton,Middlesbrough,B Knight,0,0,D,0,0,D,12,11,5,5,11,14,3,4,0,0,0,0
83c28eabb0e69452b53f0ae55d3bb982facf2e50f5e4acba0a2306eaa9674e91,0203,2002,E0,2002-08-18,,Arsenal,Birmingham,M Riley,2,0,H,2,0,H,15,7,7,1,6,11,9,2,0,1,0,1
8f9d5c5ad940784dc90f27c5a84c84ebf2b9ca8bb34933bb6222fe18aaeac0e2,0203,2002,E0,2002-08-18,,Aston Villa,Liverpool,A D'Urso,0,1,A,0,0,D,11,12,5,6,9,5,6,8,2,2,0,0
129024b02b4bb21847a5921a81924dced21127735a9cd25ce50787cadb4cfeb0,0203,2002,E0,2002-08-19,,Newcastle,West Ham,P Durkin,4,0,H,0,0,D,13,7,10,4,7,9,7,1,1,2,0,0
51ad6b8054a3f0d6f5d4662a8c2d1606ba4cc04701743dc4187ca37a303d2ad8,0203,2002,E0,2002-08-23,,Chelsea,Man United,G Poll,2,2,D,2,1,H,11,9,5,7,13,9,3,3,3,2,0,0
226281ad30f5c7a19aa8f8fe150e65e4cfc741bcd409bff5b3d8b2ff1657d783,0203,2002,E0,2002-08-24,,Birmingham,Blackburn,D Gallagher,0,1,A,0,1,A,15,13,10,9,10,17,6,4,1,2,0,0
1a07d9d305b9dcefc0cbadfbb5cffb85cde30e1f8230d12c11442d67ca1844e8,0203,2002,E0,2002-08-24,,Bolton,Charlton,M Messias,1,2,A,1,1,D,15,8,9,4,9,11,4,6,1,1,0,0
a425e883c97fe69f29e8b35ae9c992c61ee2cea77cf7e95021e94d2feca9e5b0,0203,2002,E0,2002-08-24,,Liverpool,Southampton,J Winter,3,0,H,1,0,H,16,7,9,1,11,8,5,8,0,1,0,0
ac0e82034d065f95c001c76e8d90c56d052e51f915472d8947bd0e2baba49d95,0203,2002,E0,2002-08-24,,Man City,Newcastle,U Rennie,1,0,H,1,0,H,20,9,12,6,12,14,6,8,1,1,0,0
6de9610cc69cd1aa7d22c144718b08297f410f8ff18f0c07ef4c05a3c57371bf,0203,2002,E0,2002-08-24,,Middlesbrough,Fulham,M Dean,2,2,D,1,0,H,6,10,3,4,18,7,8,11,4,2,0,0
3b79dadd7dc223d7df45e6b05a900f2006a11c7b98b39ba87d6aad6c7690c1ff,0203,2002,E0,2002-08-24,,Sunderland,Everton,R Styles,0,1,A,0,1,A,13,11,3,5,10,15,10,4,1,0,0,0
d8a6919a8d499d9db2541bc946abc2bf9340b9dc359e16cb6d78eda5d025f523,0203,2002,E0,2002-08-24,,Tottenham,Aston Villa,C Wilkes,1,0,H,1,0,H,8,18,3,8,20,15,2,5,2,0,0,0
b614c4b3d3c2cbf7246f5edf4f14dae9fe8a4dbbbe8a54e24c39fb1d814c84ed,0203,2002,E0,2002-08-24,,West Brom,Leeds,S Dunn,1,3,A,0,1,A,12,11,2,4,9,11,7,3,1,1,0,0
74a43a0ab8266763556673cabfa3888c0a8a2b0725686a9c6cb639fb2fe0739a,0203,2002,E0,2002-08-24,,West Ham,Arsenal,N Barry,2,2,D,1,0,H,8,9,4,5,18,14,4,4,2,5,0,0
337b7385862fba6590825cb6d35f11e13721b6e4e0ec69d94f5bf0735b58632d,0203,2002,E0,2002-08-27,,Arsenal,West Brom,P Durkin,5,2,H,3,0,H,10,8,8,6,9,9,1,1,3,2,0,0
c89c339849f05a8e9e8e0b8ff9b98e4a9ec23c71240914ad6ffcf86ba38d23f0,0203,2002,E0,2002-08-27,,Charlton,Tottenham,A Wiley,0,1,A,0,1,A,10,7,5,1,9,23,6,9,1,2,0,0
6385fb8f0fee9bd918a76104fec2b9f12893ae3a7d182179afb363d5b92d56de,0203,2002,E0,2002-08-28,,Aston Villa,Man City,D Pugh,1,0,H,0,0,D,11,7,6,1,13,11,5,4,1,3,0,0
e8858c9919335a32837c6374fc57b75a6af7075a4b29047ee641cce7804bafb4,0203,2002,E0,2002-08-28,,Blackburn,Liverpool,S Bennett,2,2,D,1,1,D,7,5,4,3,17,10,5,2,3,1,0,0
