match_id,season_code,season_start,div,match_date,kickoff_time,home_team,away_team,referee,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2f9289907ab0057b2fd3cf9c922a24f7886ba7e4e1f8fa456152aa53a2f400a9,0910,2009,E0,2009-08-15,,Aston Villa,Wigan,M Clattenburg,0,2,A,0,1,A,11,14,5,7,15,14,4,6,2,2,0,0
1c06f605803dc536df0df3cb5fbc6d12c52922479421800b806608ea8a911dd4,0910,2009,E0,2009-08-15,,Blackburn,Man City,M Dean,0,2,A,0,1,A,17,8,9,5,12,9,5,4,2,1,0,0
694ec088bfd1cd16f44a7545a481511d31f69a1d39cd26896774b42101670ea4,0910,2009,E0,2009-08-15,,Bolton,Sunderland,A Marriner,0,1,A,0,1,A,11,20,3,13,16,10,4,7,2,1,0,0
2f52cd70dff256c792897b90620783906f93951b0ef7404860910bd4060e6a25,0910,2009,E0,2009-08-15,,Chelsea,Hull,A Wiley,2,1,H,1,1,D,26,7,12,3,13,15,12,4,1,2,0,0
304b40e3d0da5d376b11223119cc0b37c5763424f15a359db399e03bc3acbc84,0910,2009,E0,2009-08-15,,Everton,Arsenal,M Halsey,1,6,A,0,3,A,8,15,5,9,11,13,4,9,0,0,0,0
e925dc71b7e26deb97f5d3210e64eb402636b7ad30ef48f2bd88dccc21b5e707,0910,2009,E0,2009-08-15,,Portsmouth,Fulham,M Atkinson,0,1,A,0,1,A,16,9,4,3,11,18,6,4,3,2,0,0
4b14ce65f761de5c09cb192c05560cc655e5c88682d955da28c5d3298867a485,0910,2009,E0,2009-08-15,,Stoke,Burnley,S Bennett,2,0,H,2,0,H,12,9,5,5,15,10,3,6,2,2,0,0
796747e475105c4c1d43c964a1cfa739d88652bf7ba08f9d398b046630847916,0910,2009,E0,2009-08-15,,Wolves,West Ham,C Foy,0,2,A,0,1,A,19,16,11,13,9,5,8,6,0,0,0,0
a35c8a4d7995aa1dd82b2cd5e38a00d83f4dc47a47e9f6da67e4de7739409d06,0910,2009,E0,2009-08-16,,Man United,Birmingham,L Mason,1,0,H,1,0,H,26,6,17,4,13,7,13,2,1,1,0,0
86b4d991b29885feab4483d778b7526cdacbcc4c7ca40a276afba522d1dde477,0910,2009,E0,2009-08-16,,Tottenham,Liverpool,P Dowd,2,1,H,1,0,H,17,6,11,3,14,16,6,5,3,3,0,0
