match_id,season_code,season_start,div,match_date,kickoff_time,home_team,away_team,referee,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
6d9c9843483c486e4204c9b7cc521214eb2f4a711d0692fac25d98d72c50cf42,1011,2010,E0,2010-08-14,,Aston Villa,West Ham,M Dean,3,0,H,2,0,H,23,12,11,2,15,15,16,7,1,2,0,0
e625b58800329455d36979f47a05b6d03f4a9d9222e2459b92f6937f3dff0872,1011,2010,E0,2010-08-14,,Blackburn,Everton,P Dowd,1,0,H,1,0,H,7,17,2,12,19,14,1,3,2,1,0,0
4c6fcb6df301587eafe648837f8d2eedbbb84b06a4b5ac1b59b90178f203f378,1011,2010,E0,2010-08-14,,Bolton,Fulham,S Attwell,0,0,D,0,0,D,13,12,9,7,12,13,4,8,1,3,0,0
4fd2ac602197c22f8c9c2bf8742034f4b4f5c4ee6f0aafd83c8673d4aaabd8f3,1011,2010,E0,2010-08-14,,Chelsea,West Brom,M Clattenburg,6,0,H,2,0,H,18,10,13,4,10,10,3,1,1,0,0,0
45e3e6af47a18160f800858174f9ca850c34220488da81114e417fd84818c279,1011,2010,E0,2010-08-14,,Sunderland,Birmingham,A Taylor,2,2,D,1,0,H,6,13,2,7,13,10,3,6,3,3,1,0
51b41b0076d10d623bb7034d141bd459d90564c0dab0f3c0c054ba4d369597eb,1011,2010,E0,2010-08-14,,Tottenham,Man City,A Marriner,0,0,D,0,0,D,22,11,18,7,13,16,10,3,0,2,0,0
b408e2ff78e8bfac56dc92ccc566b777bc1b2327ebdf5aa946f7083ec9ba0424,1011,2010,E0,2010-08-14,,Wigan,Blackpool,M Halsey,0,4,A,0,3,A,11,9,6,7,8,11,6,4,1,1,0,0
5f43df3b27c699277c1f3d2afbbe30fe4e9c8d194a5fc23aeb06395f9b0f2223,1011,2010,E0,2010-08-14,,Wolves,Stoke,L Probert,2,1,H,2,0,H,13,10,7,6,17,13,5,5,0,2,0,0
5cccff451df524818b2365dafc2f025b4e8b6ffdbfd269046a0e808e7c36ec05,1011,2010,E0,2010-08-15,,Liverpool,Arsenal,M Atkinson,1,1,D,0,0,D,7,14,4,7,13,15,9,11,1,3,1,1
93f8528b232a34fa00f4d06929021fb2ab2b27a2ea00ab6e20c662bf98e6c9f4,1011,2010,E0,2010-08-16,,Man United,Newcastle,C Foy,3,0,H,2,0,H,18,7,10,3,9,5,5,3,2,2,0,0
4379acb5da61740bcbc06a49e58080d7fe2a4d8dc33ef998ea7551f9c530f60c,1011,2010,E0,2010-08-21,,Arsenal,Blackpool,M Jones,6,0,H,3,0,H,26,3,16,1,9,3,8,2,0,0,0,1
9bf429c3dda59cf9c88968fd6bd0ff9510a10035c7fbddd9baa6591d2d0c2144,1011,2010,E0,2010-08-21,,Birmingham,Blackburn,M Oliver,2,1,H,0,0,D,10,7,7,2,13,14,4,12,2,3,0,0
